CUR_MKT_CAP,SPXT ,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
1/25/18,25177356.31,5460.46,20376.8,34679,15415.8,21383.5,8669.36,7872.08,17547,13530.6
1/26/18,25469245.11,5468.4,20379.3,35084.6,15525.1,21573.9,8678.62,7744,17975.3,13712.6
1/29/18,25303470.74,5358.59,20121.3,35074.2,15337.1,21987.6,8565.67,7554.68,18099.6,13653.1
1/30/18,25029576.68,5338.56,19453.5,34512.2,14962.1,21805.7,8453.36,7449.54,17781.5,13590.7
1/31/18,25039199.14,5519.06,19635,34551.8,15039.2,21969.4,8474.78,7394.38,17480.4,13266.4
2/1/18,25014455.99,5462.29,19923.9,35291.4,14945.1,21748.9,8441.02,7286.01,17393.8,13268
2/2/18,24487932.01,5309.82,18964.5,34493.5,14504.3,21084.5,8209.15,7191.41,17066.5,13241.3
2/5/18,23485170.28,5101.13,18314.7,32949.9,13883.1,20295.2,8011.81,7109.98,16526.2,13090.8
2/6/18,23892940.9,5186.74,18568.2,33353.9,13841.1,20098.4,8116.65,7257.92,16075.4,13017.6
2/7/18,23770377.05,5041.91,18144.2,33137.3,13737.5,19789.1,8111.37,7233,15959.8,13050.8
2/8/18,22878775.49,4853.35,17625.7,31409.1,12897.2,18705.7,7877.69,7132.77,15798.6,12905.9
2/9/18,23210347.86,4923.27,17645.8,32074.1,12903.9,18932.3,7805.23,7401.72,15986.1,12906.6
2/12/18,23530862.42,5025.69,17978.4,32504.9,13052,19204.1,7584.02,7299.09,15982.7,13000.2
2/13/18,23595605.8,4989.27,17860.2,32435.3,13013.9,19261.4,7504.49,7095.99,16010.9,13072.7
2/14/18,23917282.13,5128.7,18191.5,33281.2,13147.9,19647.9,7189.82,6909.66,16037.2,13291.9
2/15/18,24199290.84,5142.73,18084.8,33319.2,13358.1,20012.8,7519.04,7063.21,16117.5,13415.6
2/16/18,24205636.68,5075.71,17941.1,33154.4,13234.1,19986.4,7471.07,7098.2,16156.6,13382
2/19/18,24205636.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2/20/18,24042276.14,5022.94,17535.3,33167,13004.9,19782.4,7464.78,7006.15,15885.9,13226.2
2/21/18,23908289.52,4996.42,17180.3,33065.4,12882,19562.4,7380.86,6794.48,15668.6,13176
2/22/18,23928181.64,5075.03,17412.4,32748.1,12967.8,19636,7421.64,6716.42,15707.4,13208
2/23/18,24299132.48,5171.27,17848.4,33326.3,13079.4,20272.3,7664.54,7027.56,16000.7,13514.5
2/26/18,24577581.83,5243.29,17830.2,34156.4,13291.1,20742.5,7726.16,6936.34,16177.3,13777.5
2/27/18,24255127.58,5146.61,17653,33714.3,13186.2,20698,7546.18,6801.1,16025.9,13423.3
2/28/18,23990731.44,5055.06,17203.9,33147,13013.3,20577.5,7387.77,6719.95,15701.8,13300.5
3/1/18,23669615.68,4953.18,17194.7,32527.5,12198.8,20226.4,7461.76,6686.97,15509.7,13075
3/2/18,23789565.2,4915.71,17422,32705.9,11928.8,20571.7,7863.33,6630.11,15763.2,13056.8
3/5/18,24053821.99,4903.08,17556,33101,12619.2,20678.9,7858.92,6780.56,15813.6,13207.4
3/6/18,24116081.56,5056.91,17461.5,33454.5,12404.5,20642.1,8087.15,6793.06,15706.9,13209.3
3/7/18,24111148.01,5047.52,17400.5,33327.3,12410.5,20784.1,8078.61,6676.03,15740.4,13109.6
3/8/18,24218272.36,5096.89,17321.4,33365.8,12529.2,21490.5,8173.95,6666.07,16068.1,13689.9
3/9/18,24637226.32,5290.3,17617.3,34486,13103.2,21978.4,8087.45,6573.86,16230.6,13870
3/12/18,24606326.13,5228.43,17523.2,34463.1,12825,22245,8135.31,6743.2,16225.8,13739.8
3/13/18,24447727.75,5258.84,17397.7,34119.9,12947.1,22137.1,8505.12,6385.25,16263.8,13674.9
3/14/18,24309136.12,5161.01,17278.4,33616.6,12935.7,22236.9,8419.22,6709.43,16364.8,13689.8
3/15/18,24285930.96,5063.55,17178.7,33386.5,12934.8,22186.7,8410.73,6896.18,16376.7,13680.8
3/16/18,24327748.52,5055.77,17185.9,32845.3,12676,22094.6,8558.44,6749.79,16383.4,13621.2
3/19/18,24016659.45,4907.33,16930.3,32712.4,12282,21578.1,8559.23,6700.66,16009.4,13399.6
3/20/18,24048808.88,4873.16,17039.9,32846.9,12392.6,21449.3,8463.9,6789.1,15876.6,13521.3
3/21/18,23999963.93,4943.11,17445,33114,12720.2,21293.2,8234.63,7085.42,15800.3,13479.7
3/22/18,23397875.27,4795.4,17008.2,31554.4,12573.5,20664.3,8205.07,7238.79,15370.2,13157.3
3/23/18,22908880.74,4695.81,17061.4,30302.5,12327.7,20001.1,8103.11,7171.3,14963.2,12913.5
3/26/18,23530257.52,4886.53,17452.9,31648.2,12808.5,20823.7,8425.77,7203.72,15326,13357
3/27/18,23119256.2,4791.69,17332.4,31157.2,12561.6,20107.4,8493.06,7115.83,15116.9,13100.4
3/28/18,23050903.66,4565.9,17041.4,31478.4,12573.8,19835.6,8855.68,7095.41,15230.2,12616.4
3/29/18,23366859.88,4641.96,17353,32081.7,12709.2,20385.3,8769.31,7100.69,15259.7,12828.7
3/30/18,23366859.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4/2/18,22838620.99,4496.31,17048.4,31274.8,12589.4,19825.7,8315.63,6980.7,14777.6,12456.6
4/3/18,23123339.65,4523.36,17530.3,31918.6,12874.8,19960,8191.68,6903.75,15018.6,12639.7
4/4/18,23397731.04,4541.62,17395.8,32468.6,13260.3,20225.5,7812.07,6964.22,15211.9,12881.9
4/5/18,23559187.02,4669.73,17732.2,32638.1,13461.9,20197.4,7690.95,7014.39,15098.5,13013.4
4/6/18,23041525.45,4575.83,17361.1,31775.2,13002.3,19545.2,7515.55,7029.77,14807,12650.8
4/9/18,23116774.09,4615.13,17375.9,31904.2,12890.4,19710.7,7720.81,6995.71,15090.6,12796.4
4/10/18,23499301.75,4904.43,18066.4,32556.3,12988.2,20252.5,7607.22,6929.18,15357.3,12962
4/11/18,23360465.11,4934.26,18265.7,32223.6,12772.3,20142.9,7645.14,6997.09,15317.3,13140.4
4/12/18,23551415,4986.55,18206.6,33030.7,13033.6,20434.8,7473.87,6820.86,15269.3,13217.8
4/13/18,23480718.6,4981.41,18372,32638.8,13057.5,20393.8,7513.63,6795.05,15245.4,13148.8
4/16/18,23666641.3,5092.44,18318.1,32748.4,13217.9,20624.1,7597.72,6857.57,15358.2,13145.6
4/17/18,23922662.85,5192.07,18360.2,32616,13412.3,20938.7,7614.87,6845.3,15469,13421.6
4/18/18,23945371.38,5238.55,18594.1,32002.5,13798.5,20992,7536.55,6817.25,15615.2,13469.3
4/19/18,23815372.75,5185.98,18572.6,32489.3,14033.8,20535.2,7416.06,6683.78,15450.9,13317.5
4/20/18,23608275.81,5146.2,18414.7,32301.6,13950.2,20389.8,7246.42,6577.94,15298.7,13202.4
4/23/18,23605565.12,5131.37,18642.1,32371.3,13250.2,19837.6,7230.24,6581.86,15032.8,12900.3
4/24/18,23285836.94,4992.69,18365.8,32732.1,12505.6,19491.8,7299.61,6588.32,15001.5,12696.6
4/25/18,23324035.12,4907.5,18530.2,32665.6,12747.5,19442.9,7576.28,6792.34,15188.5,12698.1
4/26/18,23565299.84,4943.99,18732.6,32547.4,12678.7,19846.3,7558.43,6952.84,15401.6,12924.2
4/27/18,23585448.81,4899.42,18538,32392.3,12543,19945.3,7606.45,7201.87,15523,13102.6
4/30/18,23390891.24,4784.49,18402.6,31946.2,12069.8,19847.9,7709.86,7260.89,15285.2,13071.7
5/1/18,23426461.77,4788.84,18583.9,32033.3,12169.3,20060,7525.09,7359.15,15261.3,13063.4
5/2/18,23242797.73,4738.13,18534.6,31556.3,12037.7,20015.7,7532.08,7426.45,14901.5,12917.4
5/3/18,23192116.42,4651.33,18532.3,31266.1,12037.8,19948.2,7683.58,7465.04,14683,12813.6
5/4/18,23484925.15,4801.66,18534.4,31687.6,11975.4,20235.7,7703.03,7390.35,14759.4,12893.6
5/7/18,23563728.11,4800,18633.5,31885.8,12091.3,20669.1,7575.97,7320.87,14729.5,13067.5
5/8/18,23556032.68,4769.85,18783.4,32049.8,12170.4,20888.7,7592.01,7157.98,14526.1,12908.4
5/9/18,23778844.17,4703.98,19158.8,32798.7,12575.6,21214.9,7519.09,6807.69,14766.8,13047
5/10/18,23991347.29,4728.93,19214.3,33046.5,12727.6,21550.8,7541.07,7034.55,14943.9,13094.6
5/11/18,24034331.63,4703.76,19134.5,33102.2,12740,21596.8,7466.76,7039.3,15154.2,13017.2
5/14/18,24056059.98,4722.13,19336.2,32948.9,12691.7,21527.4,7473.65,7017.77,15413.4,13042
5/15/18,23892572.7,4675.34,19194.4,32818.7,12612,21348.2,7489.37,6956.56,15144.1,12961.1
5/16/18,23990364.96,4751.74,19273.1,32779.5,12657.8,21447.3,7453.08,6830.45,15149.8,13095.3
5/17/18,23966715.18,4885.44,19709.5,32887.3,12613.4,21370.8,7381.38,6855.93,15184.3,13093.8
5/18/18,23901682.99,4891.98,19560.6,32616.1,12691.3,21267.5,7365.2,6840.19,15239.4,13166.8
5/21/18,24078484.3,4942.21,19761,32957.9,13074.5,20903.9,7366.57,6867.71,15216.5,13334.5
5/22/18,23997037.42,4930.98,19579.8,33353.2,13053.5,21453.1,7402.91,6927.41,15241.3,13159.6
5/23/18,24077514.8,4940.26,19845.8,33245.6,13060.3,21663.2,7439.71,7010.43,15253.3,13196.7
5/24/18,24026584.53,4922.83,19339.6,32833.6,13101.6,21551.2,7456.15,6977.56,15168,13225.4
5/25/18,23971831.4,4825.47,18672.9,32628.9,13039.6,21493.9,7468.12,6998,15191.7,13234.8
5/28/18,23971831.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5/29/18,23696001.49,4727.56,18656.2,31221.7,12641.2,21411.5,7526.31,7162.12,15405.4,13169.4
5/30/18,23995903.41,4783,19285.9,32065.5,13034.7,21369.7,7654.88,7289,15378,13257.5
5/31/18,23836660.65,4743.05,18991.6,31710.8,12761,21596,7574.23,7269.86,15115.3,13336.7
6/1/18,24096355.88,4845.14,19028.1,32060.8,12912.8,22141.4,7457.53,7105.93,15335.3,13525.6
6/4/18,24206828.29,4733.42,18818.3,32044.5,12875.1,22412.1,7353.87,7081.7,15614.1,13795.2
6/5/18,24232718.15,4778.25,18750.9,31744.4,12939.5,22504.7,7310.12,6970.4,15628.3,13827.1
6/6/18,24438626.37,4936.97,18904.7,32579.8,13002.3,22959.4,7303.95,6700.41,15791.6,14081.7
6/7/18,24393594.14,4890.64,19141.1,32826.3,13026.7,22603.1,7284.06,6652.53,15791,14122.9
6/8/18,24468906.55,4904.34,19034.6,33020.5,13069.4,22429.1,7356.21,6698.49,15895.3,14114.1
6/11/18,24498148.49,4957.29,19226.4,33055.1,13030,22432.6,7511.81,6679.87,15972,14115.4
6/12/18,24541626.73,5018.7,19455.5,32994.8,13089,22487.9,7564.97,6842.87,15881.8,14222
6/13/18,24444999.22,4955.35,19439.3,32904.6,13068.2,22333.1,7710.33,6792.91,16017.5,14410.4
6/14/18,24510893.19,4962.74,19380.8,32423.6,12787.6,22455.7,7857.21,6661.55,15976.1,14521.6
6/15/18,24526262.1,5090.41,18844.7,31745.6,12599.6,22122.5,7781.09,6758.45,16042.2,14423.3
6/18/18,24492606.23,5074.65,19186.3,31506.8,12513.9,22305.1,7931.97,6916.96,16019.4,14365.3
6/19/18,24396305.34,4908.7,19168.9,31144.7,11843.2,22104.4,7966.47,7291.31,15827.7,14408.8
6/20/18,24378870.2,4822.79,19392.4,31036.3,12012.5,22365.6,8033.05,7266.98,15929.3,14623.1
6/21/18,24225593.66,4673.45,18970.7,30941.2,11843.6,22247,8074.37,7256.3,15769.9,14507.8
6/22/18,24265763.96,4685.91,19104.9,30312.9,11924.4,22139.6,8207.71,7146.83,15636.9,14516.5
6/25/18,23935792.71,4517.99,18706.3,29919.8,12024.3,21700.7,8428.07,7352.82,15358.7,13879.7
6/26/18,23987843.87,4529.46,18827,29713.9,12130.7,21694.4,8376.83,7402.69,15252.5,13820
6/27/18,23780135.83,4472.13,19340.2,29305.6,11701,21295.3,8503.37,7586.44,15031.9,13641.1
6/28/18,23930179.29,4480.51,19261.8,29752.8,11681.7,21594.1,8562.66,7692.46,15031,13759.1
6/29/18,23948024.09,4472.77,19385.5,29625.1,11749.2,21598.6,8436.58,7641.97,15061.6,13788.6
7/2/18,24004505.84,4347.81,19028.5,29924.9,11653.4,21710.8,8361.85,7897.86,15196.5,13769.2
7/3/18,23887090.46,4302.8,19140.5,29514.5,11655.4,21422.5,8396.84,7962.48,15287.3,13672.7
7/4/18,23887090.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7/5/18,24091101.05,4389.55,19105.2,29629.1,11791.5,21841.5,8512.95,8163.25,15496.7,13729.6
7/6/18,24295280.74,4428.97,19188,29547.6,11861.4,22117.8,8499.94,8186.81,15887.4,13793.4
7/9/18,24512685.09,4556.83,19520.6,30591.7,12375.6,22325.3,8527.21,7604.5,16172.7,14014.3
7/10/18,24597836.27,4705.49,19696.4,30133,12344.3,22209.7,8660.43,7549.36,16321.3,14083.5
7/11/18,24426634.6,4638.06,19214.5,30037.5,11942.3,22148,8661.32,7793.41,16291,14067.5
7/12/18,24640930.95,4640.37,19258.9,30311.2,12185,22570.7,8560.68,7849.25,16524.6,14160.8
7/13/18,24668777.85,4664.36,19265.1,29994.9,12653.7,22640.2,8605.68,7535.51,16651,14181.1
7/16/18,24639867.83,4568.82,19057.9,30781.2,12528.8,22576.2,8512.4,7607.07,16576.1,14171.2
7/17/18,24741421.11,4766.92,19000.8,30817.5,12596.7,22748.3,8603.9,7556.69,16672.1,14292.3
7/18/18,24786418.71,4731.14,18927.1,31752.1,12873,22670.9,8702.05,7486.48,16615.5,14119.8
7/19/18,24678602.6,4704.27,19104.9,31134.3,12644.3,22560.9,8636.09,7581.68,16561.5,14087.2
7/20/18,24656678.03,4664.58,19095,31283.2,12600.9,22523.6,9045.5,7646.06,16464,13946.2
7/23/18,24701107.3,4525.93,19010.9,31933.9,12426.9,23043.1,8910.23,7602.34,16498.2,13992.9
7/24/18,24813489.64,4628.53,19156.2,32059,12534.7,23275.9,8864.04,7547.94,16613,13884.7
7/25/18,25031988.86,4706.21,19331.2,32127.6,12989.3,23645.9,9077.24,7517.42,16993.9,14037.2
7/26/18,24950081.01,4739.2,19372.7,32015.1,13241.2,23662.9,9082.52,7703.61,16968.3,14075.6
7/27/18,24784654.42,4692.04,19239.8,31920.4,13155.5,23014,9094.45,7705.14,16867.7,14039.1
7/30/18,24638150.03,4698.13,19347.8,32026.1,13134.8,22605.7,9132.21,7778.63,16811.3,13943.8
7/31/18,24733469.64,4791.76,19312.7,31109.6,13409.2,22556.5,9065.21,7663.74,17018.1,13975.9
8/1/18,24692049.82,4745.78,19033.4,31273.1,13068.5,22752.9,8912.04,7590.78,17137.6,13978.8
8/2/18,24809836.93,4652.81,18871.5,31823.9,13036.1,22745.6,9008,7475.55,17330.6,14074.7
8/3/18,24916608.35,4697.17,18699,31947,12851,22983.6,9358.07,7775.09,17509.8,14122.7
8/6/18,25001975.07,4695.59,18674.1,32075,12755.7,23077.6,9353.1,7714.25,17496,14217.4
8/7/18,25064958.24,4764.96,18755.6,32542,12991.7,23077.9,9301.7,7849.15,17543,14362.2
8/8/18,25056582.56,4700.51,18646.4,32726.1,13002.5,23081.9,9150.69,7810.53,17498.2,14349.1
8/9/18,25020131.83,4737.82,18260.3,32581.7,12741.4,22749,9262.32,7845.91,17582.3,14692.2
8/10/18,24845570.11,4572.56,18715.2,31592,12471.1,22785.8,9307.51,7793.46,17506.1,14569.4
8/13/18,24758902.8,4526.59,18510,30983.7,12493.5,22798.3,9264.92,7384.58,17494,14462.1
8/14/18,24920294.12,4506.19,18554.8,31333.2,12546.6,22887.7,9283.74,7407.87,17652.6,14432.8
8/15/18,24727867.95,4397.18,17504.6,30934.1,12568.9,22601.8,9426.81,7647.85,17659.1,14268.1
8/16/18,24933750.96,4348.48,17504.5,31372,12728.4,22679.4,9474.29,7708.81,17782,14315.8
8/17/18,25015199.88,4360.26,17511.7,31302.4,12675.9,22841.5,9516.91,7762.24,17791.3,14266.6
8/20/18,25073112.76,4390.86,17512.9,31376.9,12699.2,22591.7,9486.97,7672.71,17831.6,14606
8/21/18,25121572.09,4381.44,17568.5,31618.2,12998.5,22570.3,9288.65,7587.96,17918.4,14819.1
8/22/18,25118510.5,4326.87,17771.4,31796.6,12788.2,22553.8,9249.8,7662.87,17858.3,14829
8/23/18,25072563,4297.42,17750.7,31585.6,12713.3,22647.1,9227.64,7809.62,17884.4,14849
8/24/18,25226021.77,4347.46,17872.8,31607.5,12848.8,22875,9275.17,7867.37,18016.4,15096.9
8/27/18,25418462.2,4436.98,17937.1,32175.9,13248.2,23226.8,9255.98,7848.42,18131.9,15263.5
8/28/18,25426264.08,4419.96,17871.8,32248,13205.4,23259.6,9085.01,7667.05,18114,15543
8/29/18,25574297.33,4486.36,17970.5,32155.2,13320.3,23148.2,9311,7709.74,18259.7,15945.9
8/30/18,25460145.49,4421.52,17969.1,31787.2,13131.3,23459.4,9365.06,7683.08,18310.9,16046.9
8/31/18,25466044.69,4630.39,18072.1,31706.8,13101.3,23701,9149.15,7519.17,18297.6,15905.6
9/3/18,25466044.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9/4/18,25423941.28,4321.72,17676.7,31758.2,12983.2,23282.5,9131.87,7469.67,18147.1,15935.5
9/5/18,25349455.34,4347.39,17882.9,32048.3,13436.7,23040.3,9389.41,7701.96,18257,15810.5
9/6/18,25245262.76,4356.2,17141.2,31877.9,13311,22710.5,9461.64,7833.43,18312.5,15807.3
9/7/18,25188165.22,4324.63,17302.7,31971.7,13122.5,22887.5,9385.45,7745.72,18312.4,15805.9
9/10/18,25237435.7,4279.57,17266.4,31814.7,13283.7,22970.1,9415.52,7925.74,18246.5,16120
9/11/18,25333067.13,4560.45,17360.4,31820.1,13241.3,23277.8,9326.64,7579.95,18147.7,15939.3
9/12/18,25342070.02,4586.44,17428,31414.4,13329,23003,9789.42,7659.65,18553.3,15852.1
9/13/18,25469963.1,4414.09,17198.7,31037.5,13409.1,23392.9,9541.81,7922.33,19027.5,15914.4
9/14/18,25475253.43,4433.4,17386.1,31390.2,13534.9,23445.4,9515.74,7701.05,18889.8,15848.9
9/17/18,25329483.04,4455.03,17507.1,31203.4,13551.9,23121.7,9624.69,7715.68,18793.2,15675.4
9/18/18,25464961.09,4531.13,17600,31385.6,13791,23276,9387.39,7614.51,18874,15869.1
9/19/18,25484556.06,4637.79,17826.8,32631.4,13822.7,26492.4,9616.07,7539.73,18978.8,18397.1
9/20/18,25685354.78,4620.68,17756.4,33254.4,13623.9,26768.7,9803.91,7451.36,19177.5,18422.7
9/21/18,25673355.65,4773.56,18022.1,32895.7,13446.1,22771.4,9687.47,7251.93,19147.7,16135.3
9/24/18,25584001.94,4748.36,18388.9,32277.9,13082.1,22719.4,9493.52,7476.94,19436.6,16076.9
9/25/18,25554366.33,4821.72,18568.5,32123.2,12830.6,22924.3,9230.09,7343.45,19235.7,15981.4
9/26/18,25470471.84,4662.09,18396.9,31712.3,12795,22547.6,9240.37,7101.76,19849.6,16188
9/27/18,25541536.16,4837.37,18491.9,31699.2,12965.9,22954.5,9206.83,7538.28,19556.8,16284.4
9/28/18,25540478.96,4548.88,18433.2,31056.3,12930.2,22968.6,9258.26,7638.15,19640.4,16223.6
10/1/18,25620579.08,4571.02,18515.9,31059.7,12925.4,23120,9227.14,7583.18,19794.8,15875.8
10/2/18,25625617.17,4590.55,18519.8,30746.8,13244.1,23123,9304.61,7744.29,19767.3,15211.6
10/3/18,25640852.76,4528.57,18646,31594.6,13434.6,22821.2,9065.63,7393.65,19615.6,15372.7
10/4/18,25428347.3,4458.25,18426.2,31976.8,13299.4,22334.9,8923.3,7348.54,19277.9,15024.4
10/5/18,25284123.72,4382.01,18396.8,31862.5,13096.5,21707.3,8914.96,7227.94,19321.5,15102.3
10/8/18,25274476.7,4379.73,18413.3,32192.9,13161.4,21484.4,8989.64,7129.05,19548.9,15152.5
10/9/18,25238365.56,4078.56,18659.8,32231.5,12900,21594,9158.94,7014.16,19695.4,15052
10/10/18,24411867.31,3890.29,18161.2,30805.7,12284.6,20478.1,9062.17,7177.9,18769.3,14490.7
10/11/18,23917718.78,3847.79,17805,29830.6,11597,19748.7,8796.53,7335.21,18006.6,14123.6
10/12/18,24250515.84,3810.17,17353.9,28811.2,11367.7,20310.9,8910.98,7287.2,18101.6,14292.6
10/15/18,24103150.18,3821.53,17154.6,28850.1,11689.1,20054.9,8999.67,7300.33,18170.8,14351.7
10/16/18,24622844.32,3910.08,17190.9,28841.7,12116.1,20648.7,9060.46,7502.11,18822.4,14644.9
10/17/18,24617705.61,3841.67,17078.9,29802.9,12016.4,20528.7,9282.33,7437.19,19113.1,14420.2
10/18/18,24259383.03,3811.72,16976.1,29137.9,11702.5,20108.9,8906.59,7413.35,18730,14111.4
10/19/18,24251757.92,3784.63,16718.3,29300.9,11542.4,20075.8,9200.05,7616.56,18500.1,13925.6
10/22/18,24151295.43,3596.66,16579.6,28664.2,11667,20213.9,9055.09,7670.73,18230.5,13997.9
10/23/18,24019111.86,3584.63,16194.3,28401.2,11496.6,20189.3,9176.9,7595.93,18168.2,13621.4
10/24/18,23271727.4,3491.44,15485.4,27472.4,11193.8,19362.1,9281.32,7786,17721.2,13079.8
10/25/18,23705618.79,3436.61,15768.7,27759.7,11321.8,20101,9223.78,7776.22,18056.7,13496.4
10/26/18,23287313.94,3182.5,15544.6,27617.9,11075.1,19521.8,9050,7774.63,17848.1,13061
10/29/18,23130625.3,3426.15,15509.1,28384.6,10748.1,19550.2,9148.79,7916.36,17862.4,12838.5
10/30/18,23484699.73,3992.34,15684.5,28518.4,10976.4,19217.6,9244.18,7933.49,17992,13057.4
10/31/18,23779597.04,4099.57,15680.1,28796.2,11144.2,19678.1,9196.12,7743.4,18047.4,13257.1
11/1/18,24032136.93,4082.37,15630.3,29204.9,11525.2,19964.2,9380.43,7524.38,18077.7,13463.1
11/2/18,23855177.03,4075.26,15803.9,28731.7,11520,19629.1,9507.68,7524.67,17804.3,13453.4
11/5/18,23976319.62,4106.29,16051.1,29232,11537.2,19736.2,9752.27,7490.71,18006.9,13385.6
11/6/18,24109269.1,4187.57,16119,29461.5,11856.8,19611,9595.55,7600.42,18144.1,13439.6
11/7/18,24619018.71,4481.33,16453,30249.5,12360.6,20261.8,9653.07,7802.52,18947.5,13836.9
11/8/18,24539708.34,4406.36,16226.9,29900.2,11835.5,20273.1,9731.63,7587,18990.3,13840.6
11/9/18,24318709.83,4328.23,16369.7,29388.5,11494.9,19922.3,9743.03,7724.28,18944.6,13620.8
11/12/18,23831797.15,4150.71,15949.9,28731.5,11179.2,19220.5,9691.59,8024.42,18756.6,13368.8
11/13/18,23795395.95,4359.89,15623,29052.7,11457.8,19250.1,9720.05,8407.77,19035.4,13944.5
11/14/18,23612864.4,4152.73,15668.8,28619.2,11657.3,19005.6,9693.75,8279.87,18530.5,13331.7
11/15/18,23861153.34,4135.86,16273.8,28982.3,11480.3,19522.8,9697.75,8792.54,18671.9,13295.7
11/16/18,23905111.15,4177.45,16242.4,28768.3,11534.7,19450.5,9792.1,8573.58,18878.8,13301.9
11/19/18,23501938.39,3992.48,15858.1,28497.8,11313,18764.8,9835.15,8550.44,18657,13485.2
11/20/18,23073809.72,3938.6,15244.4,28344,11116.5,18140.1,9534.13,8262.27,18460,12667.7
11/21/18,23146468.16,3991.83,15464,28221.5,11181,18318.2,9496.13,8270.14,18306.2,12605.4
11/22/18,23146468.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/23/18,23000542.85,3962.2,14988.4,28064.3,11120.3,18151,9545.61,8282.84,18350.7,12671.2
11/26/18,23358078.51,4002.14,15226.6,28786.3,11008.4,18542.1,9563.29,8250.18,18474.5,12945.2
11/27/18,23438853.93,3953.16,15093.7,28817.2,10979.1,18503.4,9643.18,8512.49,18721.2,13506.8
11/28/18,23982061.4,4114.07,15461.3,29516.9,11629.9,19158.3,10189.3,8210.36,19396.4,13383.3
11/29/18,23949065.76,4021.18,15482.9,29271.4,11780,18925.2,10211.4,8053.98,19681.4,13498.1
11/30/18,24141541.84,4034.24,15537.4,29344.6,11463.2,18996.4,9874.86,8125.82,20254,13364.1
12/3/18,24358219.49,4105.16,16024.9,29275.8,11595.9,19342.9,10027.2,8232.95,20156.8,13625.1
12/4/18,23566430.84,3894.3,15486.1,27712.2,11078.3,18660.4,10168.1,8710.81,19846.7,13092.2
12/5/18,23566430.84,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/6/18,23528548.53,3833.6,15503.4,27356,10922.5,18809.5,10434,8410.73,19507.4,13181.8
12/7/18,22976852.6,3741.35,14958.7,26705.6,10672.3,18253.1,10277.6,8317.92,18996.3,12844.1
12/10/18,23018864.5,3751.44,14898.7,26080.8,10661.4,18507.9,10346,8421.81,19233.4,12812.6
12/11/18,23010892.12,3739.18,14635.3,25570.6,10636.2,18579.6,10364.9,8174.89,19497.8,12859
12/12/18,23134713.7,3803.02,15000.4,25553.8,10685.6,19196.6,10459.2,8422.21,20450.9,13010.1
12/13/18,23126009.61,4004.35,14755.5,24471.3,10720.4,19215.3,10443.3,8779.98,20291.4,12981.8
12/14/18,22684694.42,3660.33,14555.4,23973.2,10548.7,18770.9,10446.1,8794.27,19216.7,12684.1
12/17/18,22210932.45,3582.44,14260,23561.9,10306.4,18281,10188.6,8409.3,18764.6,12287.1
12/18/18,22211463.77,3607.4,13976.7,23333.7,10232,18556.2,10415.3,8527.5,18713.4,12358
12/19/18,21863582.62,3440.75,13488.8,22997.2,9983.8,18173.5,10059,8655.23,18447.4,11970.5
12/20/18,21513618.34,3241.65,13103.6,22630,9686.19,17636,9933.21,8645.02,18225.8,11461.2
12/21/18,21088114.61,3344.83,12985.2,21633.3,9245.74,16638.5,9678.31,8392.97,17649.3,11148.4
12/24/18,20479759.33,3267.58,12459.9,21055,8962.06,16203.1,9298.75,8047.18,17226.7,10853.9
12/25/18,20479759.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/26/18,21498903.27,3515.31,13398.1,22302,9707.8,17306.9,9535.72,8281.86,17881.2,11706.5
12/27/18,21681029.94,3630.35,13508.7,22865.9,9842.03,17277.7,9589.17,8425.37,17801.9,11680.9
12/28/18,21654388.8,3610.89,13456.6,22640.4,10182.5,17204.6,9622.05,8567.66,17737.6,11696.7
12/31/18,21838042.16,3633.59,13435.6,22901.6,9685.72,17305.2,9573.14,8383.81,18004.1,11742.9
1/1/19,21838042.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1/2/19,21884030.49,3642.13,13495.7,24069.1,9741.82,17573.7,9461.05,8078.41,17646.2,11707.2
1/3/19,21349430.89,3538.85,13286.6,23321.4,9344.95,16630.9,9371.57,8006.66,17417.3,11404.9
1/4/19,22084170.82,3770.3,13846.4,24172.6,9914.27,17303.4,9481.65,8106.75,17893.9,11772.2
1/7/19,22242638.36,3791.25,14173.7,24263.2,10004.8,17399.2,9363.77,8006.89,18100.6,12028.1
